"Flow ID","Src IP","Src Port","Dst IP","Dst Port","Protocol","Flow Duration","Tot Fwd Pkts","Tot Bwd Pkts","TotLen Fwd Pkts","TotLen Bwd Pkts","Fwd Pkt Len Max","Fwd Pkt Len Min","Fwd Pkt Len Mean","Fwd Pkt Len Std","Bwd Pkt Len Max","Bwd Pkt Len Min","Bwd Pkt Len Mean","Bwd Pkt Len Std","Flow Byts/s","Flow Pkts/s","Fwd Header Len","Bwd Header Len","Pkt Len Mean","Pkt Len Std","Pkt Len Var","Label"
"10.11.10.25-104.18.7.183-56083-443-6","10.11.10.25","56083","104.18.7.183","443","6","2878694","0","3","0","0","0","0","0","0","0","0","0","0","0","1.0421392478673","0","72","0","0","0","0"
"10.11.10.25-34.107.221.82-56076-80-6","10.11.10.25","56076","34.107.221.82","80","6","1212829","1","1","0","0","0","0","0","0","0","0","0","0","0","1.6490370860195","20","20","0","0","0","0"
"10.11.10.25-13.248.151.210-56084-443-6","10.11.10.25","56084","13.248.151.210","443","6","1939576","0","3","0","0","0","0","0","0","0","0","0","0","0","1.5467298007399","0","72","0","0","0","0"
"10.11.10.25-13.248.151.210-56084-443-6","10.11.10.25","56084","13.248.151.210","443","6","98","0","2","0","0","0","0","0","0","0","0","0","0","0","20408.163265306","0","40","0","0","0","0"
"142.251.42.3-10.11.10.25-443-56087-6","10.11.10.25","56087","142.251.42.3","443","6","7071914","16","21","4234","5891","523","0","264.625","264.36411128089","1460","0","280.52380952381","568.83210344069","1431.7198993087","5.2319640764862","368","576","266.44736842105","453.06563556291","205268.47012802","0"
"142.251.42.3-10.11.10.25-443-56087-6","10.11.10.25","56087","142.251.42.3","443","6","281007","1","6","0","576","0","0","0","0","239","0","96","114.01578838038","2049.7710021459","24.910411484411","20","120","81.25","102.09064599658","10422.5","0"
"10.11.10.25-13.248.151.210-56090-443-6","10.11.10.25","56090","13.248.151.210","443","6","4656033","9","7","902","2998","517","0","100.22222222222","196.14584992919","1460","0","428.28571428571","698.58445308727","837.62292921893","3.4364017608982","216","176","229.41176470588","481.8974292865","232225.13235294","0"
"10.11.10.25-13.248.151.210-56091-443-6","10.11.10.25","56091","13.248.151.210","443","6","4412468","9","8","902","2998","517","0","100.22222222222","196.14584992919","1460","0","374.75","664.2526950319","883.8591010745","3.8527191585299","216","208","216.66666666667","470.62586614247","221488.70588235","0"
"10.11.10.25-34.107.221.82-56093-80-6","10.11.10.25","56093","34.107.221.82","80","6","982039","2","5","303","1026","303","0","151.5","214.25335469952","1026","0","205.2","458.84114898296","1353.3067424002","7.1280264836733","40","124","166.125","363.2600160845","131957.83928571","0"
"10.11.10.25-34.107.221.82-56093-80-6","10.11.10.25","56093","34.107.221.82","80","6","1077","1","1","0","0","0","0","0","0","0","0","0","0","0","1857.0102135562","20","20","0","0","0","0"
"10.11.10.25-52.182.143.211-56088-443-6","10.11.10.25","56088","52.182.143.211","443","6","5179898","12","10","974","4445","326","0","81.166666666667","133.97206854981","1460","0","444.5","693.62946400318","1046.1595961928","4.2471878789891","288","248","235.60869565217","491.0853230004","241164.7944664","0"
"10.11.10.25-13.248.151.210-56090-443-6","13.248.151.210","443","10.11.10.25","56090","6","17667","2","3","1460","1439","1460","0","730","1032.3759005323","1439","0","479.66666666667","830.80703736387","164091.24356144","283.01352804664","40","84","723","792.04393817515","627333.6","0"
"10.11.10.25-13.248.151.210-56091-443-6","13.248.151.210","443","10.11.10.25","56091","6","10738","2","3","1460","1439","1460","0","730","1032.3759005323","1439","0","479.66666666667","830.80703736387","269975.78692494","465.6360588564","40","84","723","792.04393817515","627333.6","0"
"10.11.10.25-52.182.143.211-56088-443-6","52.182.143.211","443","10.11.10.25","56088","6","5831","3","3","502","1460","239","24","167.33333333333","124.13030787577","1460","0","486.66666666667","842.93139301685","336477.4481221","1028.9830217801","60","72","488.85714285714","671.45971052412","450858.14285714","0"
"10.11.10.25-35.186.224.25-56098-443-6","10.11.10.25","56098","35.186.224.25","443","6","412254","7","7","1637","2986","523","0","233.85714285714","269.8761620765","1460","0","426.57142857143","695.69961361277","11213.96032543","33.959646237514","140","176","308.2","505.16930683824","255196.02857143","0"
"10.11.10.25-13.248.151.210-56099-443-6","10.11.10.25","56099","13.248.151.210","443","6","33438","6","6","902","2998","517","0","150.33333333333","229.16602424152","1460","0","499.66666666667","736.76608680548","116633.76996232","358.87313834559","120","144","300","535.43658199019","286692.33333333","0"
"10.11.10.25-35.186.224.25-56078-443-6","10.11.10.25","56078","35.186.224.25","443","6","10695095","9","7","2160","3085","523","0","240","268.08394207785","1460","0","440.71428571428","686.52839569477","490.41172612305","1.4960128918911","192","164","308.52941176471","478.45103166978","228915.38970588","0"
"10.11.10.25-35.186.224.25-56078-443-6","35.186.224.25","443","10.11.10.25","56078","6","2586","3","2","263","239","239","0","87.666666666667","131.60673741619","239","0","119.5","168.99852070358","194122.19644238","1933.4880123743","60","40","123.5","126.82704758844","16085.1","0"
"10.11.10.25-104.18.7.183-56102-443-6","10.11.10.25","56102","104.18.7.183","443","6","87292","6","6","895","2985","517","0","149.16666666667","227.89332299711","1460","0","497.5","733.46295066622","44448.517619026","137.4696421207","120","144","298.46153846154","533.07498149645","284168.93589744","0"
"10.11.10.25-35.186.224.25-56105-443-6","10.11.10.25","56105","35.186.224.25","443","6","34053","6","6","1114","2976","523","0","185.66666666667","260.56144508861","1460","0","496","731.18998899055","120106.89219746","352.39185974804","120","144","314.61538461538","532.97960224595","284067.25641026","0"
"10.11.10.25-35.186.224.25-56105-443-6","35.186.224.25","443","10.11.10.25","56105","6","6091","3","2","263","239","239","0","87.666666666667","131.60673741619","239","0","119.5","168.99852070358","82416.680348055","820.88327039895","60","40","123.5","126.82704758844","16085.1","0"
"10.11.10.25-13.248.151.210-56106-443-6","10.11.10.25","56106","13.248.151.210","443","6","13454","6","6","902","2998","517","0","150.33333333333","229.16602424152","1460","0","499.66666666667","736.76608680548","289876.61661959","891.92805113721","120","144","300","535.43658199019","286692.33333333","0"
"10.11.10.25-34.107.221.82-56096-80-6","10.11.10.25","56096","34.107.221.82","80","6","3938845","3","6","303","1026","303","0","101","174.93713156446","1026","0","171","418.86274601592","337.40855504596","2.2849337813496","72","156","132.9","327.93307244009","107540.1","0"
"10.11.10.25-34.107.221.82-56096-80-6","10.11.10.25","56096","34.107.221.82","80","6","447","1","1","0","0","0","0","0","0","0","0","0","0","0","4474.2729306488","20","20","0","0","0","0"
"10.11.10.25-13.248.151.210-56108-443-6","10.11.10.25","56108","13.248.151.210","443","6","177947","6","6","902","2998","517","0","150.33333333333","229.16602424152","1460","0","499.66666666667","736.76608680548","21916.638100108","67.435809538795","120","144","300","535.43658199019","286692.33333333","0"
"10.11.10.25-34.107.221.82-56114-80-6","10.11.10.25","56114","34.107.221.82","80","6","1064570","2","4","303","0","303","0","151.5","214.25335469952","0","0","0","0","284.6219600402","5.6360784166377","40","104","43.285714285714","114.52323532179","13115.571428571","0"
"10.11.10.25-34.107.221.82-56114-80-6","10.11.10.25","56114","34.107.221.82","80","6","80","0","2","0","0","0","0","0","0","0","0","0","0","0","25000","0","40","0","0","0","0"
"10.11.10.25-34.107.221.82-56114-80-6","10.11.10.25","56114","34.107.221.82","80","6","42","0","2","0","0","0","0","0","0","0","0","0","0","0","47619.047619048","0","40","0","0","0","0"
"10.11.10.25-34.107.221.82-56114-80-6","10.11.10.25","56114","34.107.221.82","80","6","422708","0","2","0","0","0","0","0","0","0","0","0","0","0","4.7313985067706","0","40","0","0","0","0"
"10.11.10.25-34.107.221.82-56114-80-6","10.11.10.25","56114","34.107.221.82","80","6","758679","0","2","0","1026","0","0","0","0","1026","0","513","725.4915574974","1352.3505988699","2.6361610114422","0","40","342","592.36137618856","350892","0"
"10.11.10.25-34.107.221.82-56114-80-6","10.11.10.25","56114","34.107.221.82","80","6","993","1","1","0","0","0","0","0","0","0","0","0","0","0","2014.0986908358","20","20","0","0","0","0"
"10.11.10.25-13.248.151.210-56111-443-6","10.11.10.25","56111","13.248.151.210","443","6","4511692","9","7","1936","2998","517","0","215.11111111111","254.04450616203","1460","0","428.28571428571","698.58445308727","1093.6030207736","3.5463413725937","192","176","290.23529411765","481.71990427682","232054.06617647","0"
"10.11.10.25-52.182.143.211-56118-443-6","10.11.10.25","56118","52.182.143.211","443","6","873697","8","6","687","3002","326","0","85.875","138.93722888927","1460","0","500.33333333333","737.78714184151","4222.2875894046","16.023861819372","160","144","245.93333333333","500.75107398311","250751.63809524","0"
"10.11.10.25-52.182.143.211-56118-443-6","52.182.143.211","443","10.11.10.25","56118","6","17559","2","2","239","239","239","0","119.5","168.99852070358","239","0","119.5","168.99852070358","27222.506976479","227.80340566091","40","40","143.4","130.90569124373","17136.3","0"
"10.11.10.25-13.248.151.210-56112-443-6","10.11.10.25","56112","13.248.151.210","443","6","5788938","10","16","1936","2998","517","0","193.6","248.98781764041","1460","0","187.375","493.31340612907","852.31522603973","4.4913246609309","224","428","182.74074074074","403.9822532843","163201.66096866","0"
"10.11.10.25-13.248.151.210-56119-443-6","10.11.10.25","56119","13.248.151.210","443","6","999471","6","6","902","2998","517","0","150.33333333333","229.16602424152","1460","0","499.66666666667","736.76608680548","3902.0641919575","12.006351359869","120","144","300","535.43658199019","286692.33333333","0"
"10.11.10.25-104.18.7.183-56120-443-6","10.11.10.25","56120","104.18.7.183","443","6","583176","6","6","895","2985","517","0","149.16666666667","227.89332299711","1460","0","497.5","733.46295066622","6653.2230407287","20.576978476481","120","144","298.46153846154","533.07498149645","284168.93589744","0"
"10.11.10.25-104.18.7.183-56126-443-6","10.11.10.25","56126","104.18.7.183","443","6","340304","6","6","895","2985","517","0","149.16666666667","227.89332299711","1460","0","497.5","733.46295066622","11401.570360619","35.262588744182","120","144","298.46153846154","533.07498149645","284168.93589744","0"
"142.251.42.3-10.11.10.25-443-56127-6","10.11.10.25","56127","142.251.42.3","443","6","358762","6","6","1114","2970","523","0","185.66666666667","260.56144508861","1460","0","495","729.68102620255","11383.591350254","33.448358521806","120","144","314.15384615385","531.94702840193","282967.64102564","0"
"142.251.42.3-10.11.10.25-443-56123-6","10.11.10.25","56123","142.251.42.3","443","6","622680","6","6","1114","2970","523","0","185.66666666667","260.56144508861","1460","0","495","729.68102620255","6558.7460653947","19.271535941414","120","144","314.15384615385","531.94702840193","282967.64102564","0"
"10.11.10.25-35.186.224.25-56129-443-6","10.11.10.25","56129","35.186.224.25","443","6","325880","6","6","1114","2986","523","0","185.66666666667","260.56144508861","1460","0","497.66666666667","733.71620308309","12581.318276666","36.823370565852","120","144","315.38461538462","534.7076363867","285912.25641026","0"
"142.251.42.3-10.11.10.25-443-56127-6","142.251.42.3","443","10.11.10.25","56127","6","29971","3","2","263","239","239","0","87.666666666667","131.60673741619","239","0","119.5","168.99852070358","16749.524540389","166.82793366921","60","40","123.5","126.82704758844","16085.1","0"
"142.251.42.3-10.11.10.25-443-56123-6","142.251.42.3","443","10.11.10.25","56123","6","37119","3","2","263","239","239","0","87.666666666667","131.60673741619","239","0","119.5","168.99852070358","13524.071230367","134.70190468493","60","40","123.5","126.82704758844","16085.1","0"
"10.11.10.25-35.186.224.25-56129-443-6","35.186.224.25","443","10.11.10.25","56129","6","20814","3","2","263","239","239","0","87.666666666667","131.60673741619","239","0","119.5","168.99852070358","24118.381858365","240.22292687614","60","40","123.5","126.82704758844","16085.1","0"
"10.11.10.25-13.248.151.210-56130-443-6","10.11.10.25","56130","13.248.151.210","443","6","104438","6","6","902","2998","517","0","150.33333333333","229.16602424152","1460","0","499.66666666667","736.76608680548","37342.729657787","114.90070663935","120","144","300","535.43658199019","286692.33333333","0"
"10.11.10.25-13.248.151.210-56130-443-6","13.248.151.210","443","10.11.10.25","56130","6","27983","1","2","0","1439","0","0","0","0","1439","0","719.5","1017.5266581274","51424.078905049","107.20794768252","20","52","719.5","830.80703736387","690240.33333333","0"
"10.11.10.25-34.107.221.82-56117-80-6","10.11.10.25","56117","34.107.221.82","80","6","5012566","5","7","303","0","303","0","60.6","135.50571943649","0","0","0","0","60.448081880618","2.3939834408165","136","200","23.307692307692","84.037079728122","7062.2307692308","0"
"10.11.10.25-34.107.221.82-56117-80-6","34.107.221.82","80","10.11.10.25","56117","6","1328","0","3","0","1026","0","0","0","0","1026","0","342","592.36137618856","772590.36144578","2259.0361445783","0","60","513","592.36137618856","350892","0"
"8.8.8.8-10.11.10.25-443-56132-6","10.11.10.25","56132","8.8.8.8","443","6","41424","6","6","883","2960","517","0","147.16666666667","225.77902175948","1460","0","493.33333333333","727.1774657308","92772.305909618","289.68713789108","120","144","295.61538461538","528.59728503237","279415.08974359","0"
"8.8.8.8-10.11.10.25-443-56132-6","8.8.8.8","443","10.11.10.25","56132","6","32390","1","2","0","1401","0","0","0","0","1401","0","700.5","990.65660044235","43254.090768756","92.621179376351","20","52","700.5","808.86772713466","654267","0"
"10.11.10.25-13.248.151.210-56134-443-6","10.11.10.25","56134","13.248.151.210","443","6","120810","6","6","902","2998","517","0","150.33333333333","229.16602424152","1460","0","499.66666666667","736.76608680548","32282.095852992","99.329525701515","120","144","300","535.43658199019","286692.33333333","0"
"10.11.10.25-13.248.151.210-56134-443-6","13.248.151.210","443","10.11.10.25","56134","6","19054","1","2","0","1439","0","0","0","0","1439","0","719.5","1017.5266581274","75522.200062979","157.44725516952","20","52","719.5","830.80703736387","690240.33333333","0"
"142.250.66.14-10.11.10.25-443-56138-6","10.11.10.25","56138","142.250.66.14","443","6","187553","6","6","1114","2970","523","0","185.66666666667","260.56144508861","1460","0","495","729.68102620255","21775.178216291","63.981914445517","120","144","314.15384615385","531.94702840193","282967.64102564","0"
"142.250.66.14-10.11.10.25-443-56136-6","10.11.10.25","56136","142.250.66.14","443","6","262809","6","6","1114","2970","523","0","185.66666666667","260.56144508861","1460","0","495","729.68102620255","15539.80267038","45.660536739609","120","144","314.15384615385","531.94702840193","282967.64102564","0"
"142.250.66.14-10.11.10.25-443-56138-6","142.250.66.14","443","10.11.10.25","56138","6","69758","4","3","502","1411","239","0","125.5","131.42424941134","1411","0","470.33333333333","814.64122982656","27423.377963818","100.34691361564","80","72","415.5","622.84347953559","387934","0"
"142.250.66.14-10.11.10.25-443-56136-6","142.250.66.14","443","10.11.10.25","56136","6","65853","4","3","502","1411","239","0","125.5","131.42424941134","1411","0","470.33333333333","814.64122982656","29049.549754757","106.29735926989","80","72","415.5","622.84347953559","387934","0"
"8.8.8.8-10.11.10.25-443-56139-6","10.11.10.25","56139","8.8.8.8","443","6","109425","6","6","883","2960","517","0","147.16666666667","225.77902175948","1460","0","493.33333333333","727.1774657308","35119.945167923","109.66415352981","120","144","295.61538461538","528.59728503237","279415.08974359","0"
